,media name,media,post,link,time
27,The New York Times,nytimes,"The number of hospitalized young children infected with the coronavirus rose precipitously last week to the highest levels since the beginning of the pandemic, according to data released on Friday by the CDC. Here's what to know. ",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3JVzanK%3Ffbclid%3DIwAR1hyigwj7dePOGdukTodF_1Ux5BPBFYNkg3Zz2hcMenXao3UN3R3bEZ2qU&h=AT0N89U0mqF-vV_To7PmMRWIXP1hP6rnV2Vr7tQC4KeRHOtnVsRQ-_KSV1bmNoZUklmiBgvzZl2P_M88-cutb_uKLU7NCbcKeqSrmmguibuC-_tuDv9P1PW5fkxbfxwXY5naNoBcRw3Jl4TUVUdk&__tn__=%2CmH-R&c[0]=AT2gV0ZPPClkcHU0klbt1hvy6_KtljOdsXS7NfVs7IV20DlZaa_Q1x3s70UJdUjuXJnkwuMiHOx3i6oTZXE_rmh3FxeYT84iuvedNhtMzqStIitmmsAcG3ElPKxuGfa8LqT3W6sW3ovStQbaMeeQMbYOlrPk0oi-GWX5VL9tiHJ24RMY,21h
28,The New York Times,nytimes,In The New York Times Opinion Section ,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3n7Sl4i%3Ffbclid%3DIwAR1ElF1KWCa_inpxGokW9zT5owCqSQ0zZHOg6hwZP7gHQOZIv0bJITVukIM&h=AT3561x28oafmYi7ugOqmNzLh8TS-8eSynk8ojlDWZui4qMABuI283ROc-R2awRXndpMRcCdaiuGEqjqh_YKiw6-EFpGMGq8ARuxDwUoH0OmjGhgAf_f6MzWjDhNnuSIYy8hvW9EHzVC8n7ONxLz&__tn__=%2CmH-R&c[0]=AT2U-9FvpZs75jIkYzPgZO-NV48-uUQ89otDZFZu9jiFpQurfBO5N2ws8Ntz2NZJ3N1QXX8Tb-yyQcrhPKTpI7xmfS1dCb1MeE1P5KHwQT-ClPM0ECCyA4pUkKblT0hnEvAzc1s_jdTWMSJZ41iV9cyPDxTtF5TMHcD7TCiRG7TQ7R4B,21h
29,The New York Times,nytimes,"Lawyers for Novak Djokovic say the tennis star tested positive for the virus in mid-December, weeks before Australia denied him permission to enter the country. Djokovic, a vaccine skeptic, is in quarantine at a hotel in Melbourne as he awaits a hearing, scheduled for Monday, on his appeal of the government’s decision to revoke his visa.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3qZ63HD%3Ffbclid%3DIwAR0boqK-8_naNKRtg9ssOozggsQ2GRp11LbEK6oY6YCa2M-T8fF2oSv5Tus&h=AT3NHEQN8CLlDu_r_ltgPO2V23PJ09PNOpNdWMLtix0NSU43E3mTxNQsi6JY4mw1FumM0_jsO09eQTSZEmWBAZ2JP8IsVxSVE0y096jXe2kqfn8Zeo29Rc94OHe-CPi14yP5i2TlJlJ8orbRb3vZ&__tn__=%2CmH-R&c[0]=AT2uvKqN5EktLLgHA_0PO3xh218FY2DnnZLLKdY82Tsj6A3FSuEyz3Ox3FXUzHfptbtbFqpNID3h2Bm2sUhyFGeS9eZxIb3p32y0Om76WFrmIKB88L9CfPJroUvKqp189VFk6NcZuaThqBbM3wJZDTf8_ZYv-qFnjB4Api0spH9Xc5FI,22h
30,The New York Times,nytimes,Both are dealing with lockdown-weary populations. Both have made headway in vaccinating their citizens. And both have seen their popularity erode as their early promises to vanquish the virus wilted. Here’s how Prime Minister Boris Johnson and President Joe Biden shifted their policies toward Covid.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3r2nDKH%3Ffbclid%3DIwAR3ohsvb1P2_Za9SvUY-r5rB0un3QreFtXCLkm_1h1HVwn7BjYBDbrRszMs&h=AT37o4P5bZkJ0NkccCTLn-05Iq33oqO5H9WjpTpNfuC9KtGxfl0NUl0pRayO84h6Cn8vowPhwa3AO7HkVgpeeHOxhDdW0APV9Dlz6QK7GuDG1J9VTQnB_6j2-hOY-9p3_3v-C-SQqdCnSiPHd-59&__tn__=%2CmH-R&c[0]=AT1_BZWtAhG32T2CzQFk0OpN1EgcAxLqtf5lGcXcryvhQTORJxEzMiKWPZgiOyliPRSTA2VQ01FDj3Hpkia2HAt3QFLtq-_SLRu72xtSeocNCCORTFdvZcX5Ol2U19MnBeMFknHC7tbTdRXZWfLDZw83bAuSppZWpc1DrSQX2FB2ZTf-,22h
31,The New York Times,nytimes,"A 10th-grade high school student in Connecticut died after he fell and his neck was cut by another player’s skate during a junior varsity ice hockey game on Thursday, officials said. ""Our community is mourning,"" the head of the school, St. Luke’s, said.",https://nyti.ms/33eaztN?fbclid=IwAR1RRpDJd1_tnj8XL1_dviWCPrj9PHfrJ_ETChBX6UP3xzmMdgVtkvgrDlk,22h
32,The New York Times,nytimes,Three of 14 NFL postseason slots remain unclaimed heading into the final weekend of regular-season games. See the teams that still have a chance —what it will take for them to make the playoffs.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F32Uhqc3%3Ffbclid%3DIwAR1p6egKvt79gsO65GtvZucd01KLOKaihUP8Pg_X64Qz_m7xGLAcY1xPCz0&h=AT2CIp9HFrla7Q04QoExxAPGt2U6jpFdkJDpoxrp39wRFOWojnLgaUpXROApwVCkqeOrH8aUIvYnJAFosoF4H6LyhQn1sp098DvUXFwbDNfnewtXnT45YgRqiY3Knq7lW_m-KEg-Q6NJ4SAVWv16&__tn__=%2CmH-R&c[0]=AT0xsgf3Tf4ySDgEoiGMB_dWknfS8yLyNllmWJb6heexKfx3JGbdlvuDvuVo1W2oYJfqqZtHsk9qdxMKG3q314WUJuwi5FLJ8HtvXHypPhPrJk33t5IlfbzBoRoK3ItEMmZTbRvO2prb-tQLXHORzvWReLegjmMGLoapkifAuJpzS3dJ,22h
33,The New York Times,nytimes,"Revisit a 2013 interview with John Madden, the NFL Hall of Fame coach and broadcaster who died last week, in which he explains what he would have done besides coaching football — and why his guests are likely to hear him listening to Willie Nelson.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3q6oVVV%3Ffbclid%3DIwAR11cfw5EPycDObfow5rJM3P6CpiLoMuzYGN_wp-UksyIHvjfjLwwMyKR80&h=AT2INQvrlUD01CbqkAwF-KM51xgySh8hudg2C3-lMnNZySx3qyBPekZbD4moZOGRq37hDwWCTO24DYPRyQDnYG46bbSAkeXLQVXFCrtL0fbJ3geklnj0thR1mxcEs5XBuQUV_J9Ax3-W5tyTQeWD&__tn__=%2CmH-R&c[0]=AT1Giq0j-PWU1tW6wA1JPT2WhZIV2vgiQmr8Z8_5VtKl_gBe3zqS67AcWpJdfG33xHd8P21QHBxPq03r1FMchVRx-7fCKulyWT42LEKsmNkufV3_w-1Aa1C4isnuTiKRsb3_DUyQo9UqhvK7PEI7qw01mNDwyJEbc_wmO_Z4gS6KVd-T,23h
34,The New York Times,nytimes,Did you receive the child tax credit or stimulus payments in 2021? Here's what you need to know for tax filing season.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3t9fbvW%3Ffbclid%3DIwAR2fi__xQ9G2iXXCjvtpr4fCa95oUfjxpjXCIEAZciYllYmGVkPmfyS30Ec&h=AT3b1ZGBIyvNV0ePR56eRvYdyM2-dL_6Ck7-968vLbZam_aXxKW1Sd3902QU5M8Wqa7cHcfiuh02c-s1f8GGo6DPNr29Nn3WywCPDtJPaGF6ihqaR75wIN3hfn-kRLXxi__tv_S7erLc-WydxbMD&__tn__=%2CmH-R&c[0]=AT1KWKTGev_77mc1c4J8psHRJJxOfh2WwGmX4nV8If-VSLQjQzXIUAbM7kuY5V3f1fGEWfgkJWyQktnUgwhdR-HPKQWXmCE7RTFHPhskux_JNXCEieBN9CfWZkqvJfjJfskZWMUCiRnqnLYEQiqHPG5FQ_IBSHCcvTMuueaod-saaubr,23h
35,The New York Times,nytimes,"The James Webb Space Telescope has completed a final, crucial step: unfolding the last section of its golden, hexagonal mirrors. That amounts to it becoming fully deployed, according to NASA.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F33avw8O%3Ffbclid%3DIwAR3vCjm0g5xORzLM625lAdVwNE4cR8jCFpxrvJSvbzK-ADyZsij2esbNnmk&h=AT0mku-kFwzlk7LIE_CIJ7R0C8E7JZqbWg8LpIuIxtNABEu0TLUOJKjs1JP8n4pHnLHaYYLUWIXRkwgSe3xluYMi2A75Fre22ukfvXUoDXEj2sQ8hYCyoFL44uzBZsZQgDIoCNY9Q5mUZEuNAqys&__tn__=%2CmH-R&c[0]=AT1GGNUdJ6Y7jAyXVu2bYzuF1cHjBLD4sOM3BlcwykmEKA_sjZ9H3IzaDvdkI3HRMdBa1xfRbpw-sa-lc1GSg6IUyp18CHrhK3GoElCt5v2_6xNVVnVND5rEN9GeF_Bdcv0JEL5PIZVc-MjQSa5x9UW4U0zx6GGFwdSFoMK-LPEaNA5c,23h
36,The New York Times,nytimes,"Work routines have been upended by the pandemic, and people have begun to question the unpleasantness and indignities they used to shrug off as part of the office deal. ",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3JQZhfS%3Ffbclid%3DIwAR1_3oXq-Rk2y7DbQmN2SCDv0I2UnqBAd4pnWCs-l73cjV7J5v9RzpSQdqc&h=AT0psXPDACttOqxddaczNpCFMJN9z1qiERm_YlVvMPBcYELeu1Pw5_mn4fDUqS8gzXUNfcCcN7R5m4Fuiq9zSGA_yCoMhkXZkjcwDFoN7kMxy4tz0xPYjsak1PMsuE1_CTtXeuGHqrCLxwqpfM4e&__tn__=%2CmH-R&c[0]=AT2kdf2egtMWi3jgXcDX0cC0YWRzIVraAk0rmu8S5rIx9PHUzDL6r8SGHi_PPId-1_cixC7w7iw-Ivq1wJcwTLW9NMcGG1DMMmD57F8D1th-ja4_Kbx_qK2xbhyg3iWj-XZICaTaiUWPfJIk3SsKW0uTNMJeaVYLnMKjHLMHRohWyykC,23h
37,The New York Times,nytimes,"“And Just Like That,” the “Sex and the City” reboot, shows vanishingly few of the perks of middle age, focusing instead on the characters’ decline, confusion and cultural estrangement, Rhonda Garelick writes.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3f3El7e%3Ffbclid%3DIwAR1XasPePyR9lcJ5oo_vpkx96bBF9Gb9yQpXAMrkVRFzT964WIAPMc1yMRY&h=AT3z0BVMFFW2q0g7z90FNjx2-9L0CPZQzJLxSrYF0Oa1zac6Yqx_J0vh-Fx_wxHUvbEIw2FTI1SUWY2oHcrdIdEtu_u2vB5kAShRob2J3zML0-8PiLlNRtGH2ZYx6CQ9sO6aT0kO8ksQABKrPpt0&__tn__=%2CmH-R&c[0]=AT2Dh3cewVoTmbM_4j4wiYJoeICtJG7Lm8cLFmaI6AXlzIGpRBJ__1l8eq9WcJR20tSgkBh_T7pAyAkh2Dv__ZK-zS-HDZH0QvwWpEzwsu-eYtTGF81Hb33Cx6UtL4QRGExib7ux-YIP8YNZJlIKdkZ0ECN5ty0dSCHSGiGLS0nYRNQ5,1d
38,The New York Times,nytimes,"Audie Cornish, a host of NPR’s ""All Things Considered,"" left her job this week, becoming the latest prominent journalist of color to leave the public broadcaster.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3HBh0pA%3Ffbclid%3DIwAR0lZzLFyoZqPARGShMIwxK1HwLSr640p0Xxpc_nM3GxtT8JyOa9vDBBqvo&h=AT1mPdcZiyzyA4EZlIH2-U7thSEDLnS3od9bALJ7pr9D8BZ3m_YoyVoVbFDDmoQp2WYQo9r2doX_FCj5MkAtLkyr4lDFDo2kHjMITd5CEZvsAutdMlixv2ba5mimU4I7KoZp55usXEKfti9cal0O&__tn__=%2CmH-R&c[0]=AT1U8NeYWWufuPsdAsT9bYMMWtcYWvtJu954hTO5XBwI_cqCmNgHBNjUYU3NaTYgsn8NLp1Q5Tx4h96V0B2PY66P4yWNihG6dlHgCC8Nj8IswpQgFwMTtfby1XB5H7LJdCMO7SlsVT0ZPXyHiEGjd1UTf-JlkQExQcSBimejczSeIJL1,1d
39,The New York Times,nytimes,"Senator John Thune of South Dakota, the second-ranking Senate Republican, announced on Saturday that he would seek re-election. He had considered retiring because of family concerns and the continuing grip of Donald Trump on the Republican Party.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3HNckNg%3Ffbclid%3DIwAR3vCjm0g5xORzLM625lAdVwNE4cR8jCFpxrvJSvbzK-ADyZsij2esbNnmk&h=AT03r3QPZadLq4TOaeEkil1s1aOiofVoZKWZvFbt8AECs_n96oMQh9RBnAYiBoz0vAqvd0wCjsZF7rfOi1G_xd1cvyAApxkT88U5t1fByW4gircAh_NVA_BDLcEjWtAG7a1742PnEC-1KTq0MrWb&__tn__=%2CmH-R&c[0]=AT3nm4rpvN7-ksixI6l70P_76amBKbUVPxX86lCQiVsr3p-KYXMmg76GgH_0XvOZzfi-E-YgKU7pBkqvgCZmDyp9iWsaOeAUcjsWM3aEbO3M22PADQoaLa5dhh3hXtAXa2yYLYcIQJYuMHFdhOh9C400BBIOy36CrvYqV1U9Ebob8fD5,1d
40,The New York Times,nytimes,Our economics reporter wants to hear from you: What questions do you have about inflation and how it may impact you in 2022?,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3F7vewN%3Ffbclid%3DIwAR39POFxI94t-6y62tcQnpTjpMagu0hg9c_xO-Or1YKpcL_NTXFqkkVLrug&h=AT3VHRSDLxJMhj-N6tEr9d3hQpSBYGG0ksmMo9vtNGHZdW-Xlvn9PX6yIpKYx5nTB_oHjpF-xCh5BcY_hVYZ1kn3SSDrATX3yCBj9IFDjl9srhqXOdaVxD2u0nkCs3BX5pvJDJ6llNTy7f-iObUF&__tn__=%2CmH-R&c[0]=AT1PMk9YK_q0A8BbyXMpuvb0xf5pJJFrMBaPKdQ67KctHGbPtP-q63mCQ8L9A_ddbkAot24FZS8-OOy1xhKakFyyl2Kv_Hqds9Hcj5D6_Vq-XXtqAdooilhje3ocZ1_5Qc-j3JyYStrh9ygomMI_FaqyYIlbxXr4b5f2JflFD9zJ7sZU,1d
41,The New York Times,nytimes,Does Omicron cause more gastrointestinal symptoms or fatigue than other variants? How long does it take for symptoms to appear? Here's what experts say about the symptoms of the coronavirus variant.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3F7JHZE%3Ffbclid%3DIwAR2fi__xQ9G2iXXCjvtpr4fCa95oUfjxpjXCIEAZciYllYmGVkPmfyS30Ec&h=AT3DZ6mJNwwjjKKyyIIDPZNfaYp9a4IiRX2LpJLwKmt8QT4Ecwb34MeKmOheKCAxNM_gN9ymKkfYTlvf3O09zyKUsyIjo2OezthMhvhNHvLB0ej9nzGIRWFsx9JAp67oj4zWglhCZHVUb3f2rAfx&__tn__=%2CmH-R&c[0]=AT3nc-rD7WZjQD3FoKTsFqs3X_T3Gh9pOA_rhpj7GXWEGsGu-KVznxRGpn_H5H0Gh-HSq6OSSbvIiZA_nRAebooa46Zkj5a6R57VSw4cJzwLh7A0b8v6EB0VC-by_s2oXWXJPlWLOKhnFE4UrtRn-zM2MKn0mA_CRC7pvcaDQwD5nXrx,1d
42,The New York Times,nytimes,"Ahead of talks with the Kremlin, the Biden administration detailed punishing financial, technology and military sanctions should Russia invade Ukraine.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3n2SB4k%3Ffbclid%3DIwAR3Kg6jb1y7MR5o6S-7VlhFOd03SkYLBaUoyoyyV0PxHA0YcLybW6qpSsgU&h=AT1xfkWOxCTa0AB9lMElip6ujmF-j6fYxH1Q5hyoUCgXjPqC-U2T3xdKEfFFDAd_GeIrLOoC4xbEG1D3dXUa7AfP49i9qfHd_khfMgBWZyINsRg99CaV3PUAgf4i4ktC-kAtZiyEk4VPGfDm2L9Y&__tn__=%2CmH-R&c[0]=AT3XYdB03ujK8fP9OW2VMXkjvtQSHKhR3I3KU5_q1WFB2X_Yk1SKDgLdnsb-6PezYXK7uqeq7B_qCRSu4ZwHpz0q8eGCTuIfrT1vdBb4jO1N-cmhVesrb0TTcwCFUYtirt2SuhGLD_WccuTSobO1OsCiH2e45U4UENbd7j7h3ggVt7uM,1d
43,The New York Times,nytimes,In The New York Times Opinion Section ,https://nyti.ms/3JRre6X?fbclid=IwAR11cfw5EPycDObfow5rJM3P6CpiLoMuzYGN_wp-UksyIHvjfjLwwMyKR80,1d
44,The New York Times,nytimes,"Three supervillains and the three great actors game to play them: Willem Dafoe, Alfred Molina and Jamie Foxx on returning to their “Spider-Man” roles, working with each other and remembering the Octourage.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F34qkH2Z%3Ffbclid%3DIwAR1hyigwj7dePOGdukTodF_1Ux5BPBFYNkg3Zz2hcMenXao3UN3R3bEZ2qU&h=AT2LYHwm3K11ITiFRa6mBIvmzmV_OzkTynEMfuHYiCsOTCcnFBP5OBCw59NkEXtD9yrZHqu24HAoLS6ywcC3a85ILSiuW9DaoUpjGPP0EjE-Fi0hrH0fAoNU7GnUaHLDMDq7Tw-fuAIv-Bhzus2c&__tn__=%2CmH-R&c[0]=AT1J3kl4bpUR9APgmnHN7jGdL0H3X0WgmDKg_Q4xpJG1Cenl1tPT-gZRqMGbdJcZ3iMjmoNA02DNJMT8Rt24i1pJAicWNa96TAwBKJA8XBAVC57AjKSG37uafXPBEtQ6kuhfmreYxbfhgRze23k6rUBNS_DOySRYVjnS5X4VI59d97y4,1d
45,The New York Times,nytimes,In The New York Times Opinion Section ,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3FcNrJu%3Ffbclid%3DIwAR2NB-8KOLnQ7ZzHKpzdkIB3HU7XBpZ4A0GjAXnHo0S5JbY7gLY9lwZ5cz4&h=AT0yd3iEDQY0DLvqdASVIXKEKxKTANQ3ONj_r6tvgh1fAPY-NG4uinIJBYHMxCzvcwP9J_Cv5S4fZhcMUUjoGm477y0yXkd5Q0Vjf--LDKHpVPPeT9SOUMV4BCxgmTbTWJWwzxR0o0F0Iy-ltdjX&__tn__=%2CmH-R&c[0]=AT24SrWXOiHKRLo1z6n-OvbzPvbQvKdNxHG7cyriS77Zl-KsKlu3YFSFWi2nzGMJWHli4Y4qsvaIIm75QuQwaHGnemcZJL2GK1_bNZK1i-wqrbJI4sXP0Z4fb81Bbm6PnzSnIlUzMfZzTRrVy1PcO2K-_m_O4lMWBi-8Rcsfh7-6nkKQ,1d
46,The New York Times,nytimes,"On Friday, Amy Schneider became the first woman in the history of ""Jeopardy!"" to surpass $1 million in winnings during regular-season play.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3tf0SG6%3Ffbclid%3DIwAR1nW_nBDarJn3ox5ukpmEJUU8atNeGIBL4Ativ04928lJ9cX7ZIPtIUAr0&h=AT29UQGHXAESBemaGfadQECEJt0fWZU1v0bISR-3yfXlfoekFtKrT95bjMjKjMA0VxiT7DgPSI8UYKAci-8lZSet74PfSsfyVYhkVISLgLn-uFOcdb2P_B6qZ_AKysd_QHZK9iWxJxyAfamBrlMN&__tn__=%2CmH-R&c[0]=AT2y1N-LAY_jPCL6YzvNMYchvlDXydQJ02Vt5clrYaLr8qY5qkwtjFle4luCvZB0Or5pO8YwuL6YbbvI9Aug0jxwSJAnOM1K5xONNt7hhOKwlRv3Ykwlf6wLfpDl0KtsdpVOpo5EIssa6mapXB-itZKtAs3DGtMxZtl9Jeb2ibEssdnP,1d
47,The New York Times,nytimes,"The fragile peace between school districts and teachers’ unions is in danger of collapsing, as more unions push for remote learning until Covid safety measures have been met and widespread illness causes staff shortages.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F33fLYV6%3Ffbclid%3DIwAR2A4GB8A_Mex4wiRk5vWrZyi1pvLgjbX0ZYH4frdms08YavhlooEOU_Bb8&h=AT2_sCznmhjoa6zccj_0TFqv0v5zUqF_zqzuLB29fL-pezc_nqf9O53E6sunecamcLLDupD_D4S7GZiGEsFROqxS5AxzeaDXVpTaq5jU2ufJPztfgLsKdYiCkFRFrKyh1uL7N-JCht8_VJZNrmTG&__tn__=%2CmH-R&c[0]=AT1cjNPsSaAUAfI9Gg0QRurpCmodWeWePSnoxEp8ICcoDqjvKqdSEuxs72v9lNqDoo6kGG3IqXOnnxM9V21yaL0d1tR1q-vzgnFE9J06GVp4dYhmaOdu9XxX-9Y07rdgMxqu4UWCaxCTWGKonmjazceJqM8I0MMtKR2mQSSWrwZacNUb,1d
48,The New York Times,nytimes,Coronavirus cases have hit new highs in the U.S.Hospitalizations topped the height of the Delta wave.Deaths are starting to rise.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3F83Rmd%3Ffbclid%3DIwAR1Jy2lTJO3mGONUlaLkGehblrSOL25w3nxFgSg5h2hc3O0plZDBtOxNlZk&h=AT0FWWP8pBcoUP78Lf6_nM3wJqkjeUhojPG6j43QlnJcQiFR4RZgqxH1BDCt2w7HMGiQjdwkXM-ndn5S-X7s0cLY2y4J6-xVI6j0B6GVPFzBdKqCtYZO5M1oH57NE14V2XkwKZM_ZRkGsOzQ4TMu&__tn__=%2CmH-R&c[0]=AT1u2NmD3F1DI0j0755_xxm5VXbY3P1N4eb1oFstPeDybD2vE12kw9Q1W5WeAKHKH69nf5zOauaO4zHxplTX_aKReSflh2mSAQ3Vs_wKsqXyJAYOEL_anT94Ux8CqGJWHFtAlJx7PSzHgvcYTK3kHScfSayCRfVa3sqVph8j8oW3vHsZ,1d
49,The New York Times,nytimes,"New York City health officials have announced a plan to install 10 “public health vending machines” that would dispense sterile syringes, an anti-overdose medication and other “harm reduction” supplies in neighborhoods hit hard by drug overdoses.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3Gb74D0%3Ffbclid%3DIwAR0-H560yIuvvAM7svYHOIFnveuE2NrYYVTrk4p67SMjuS_vepW2PDkPhYA&h=AT1JhPmwflU1ek7Vr1bP7etAZkjLCSu1t-WGQDzmLhQFK-aIkXLDEvF8j7krpJnQrjrU_xkE0uu7Vc71gAcQsv99U3puU0DPM3QvLLYBfnm7rkurzUWIWqVKARAr6aCH67q0nWZGas1J_yYHhOin&__tn__=%2CmH-R&c[0]=AT3xO9PQnakI2wQjxxmwOqZDJ1rmaZiCsHV73xuNzAdCAIq2U2CT1OyEu-P8SN8ADMYUeM6jMBcZri3J3ZZr70l6l1h6gD41up8bpWPgWUxTrxi8HtNCmcss6ImjcYOxIGK23ZvlVzRI2WxnZ8_plJ-b0y6Fy3nv9qtbVReE2CEtSYW0,1d
50,The New York Times,nytimes,"The Omicron variant may be driving case counts into the stratosphere, but on some TV shows, the pandemic is playing dead, our critic writes.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3eZINUj%3Ffbclid%3DIwAR0y-WFgWB1z94lymVCojZB6PWVgWfHsHTX5KKKR3KFebvRcMxQnYUatEc0&h=AT0VUDIHeywj0yL-ReAb1YhImjnWfPj1i1kukCWEnrEi09G59QsMu1jmRDw19ni9fYuAttL70v5snBju7yss_9yQnocqtxw49DBIGE0sS_TYrOZd5k3D9JiqiGj4_9auNLhFTrvbWVA_WtJzXP7M&__tn__=%2CmH-R&c[0]=AT0oqCJ3X4Yxy4FsJYMtlvqgmtPPS_Bv6Lv4bzQRxyaWC1ndDg-Md366fW4PC_iltoTCgEyzkC6m-83GFv70Pcg5l2xVRaUDjUGjHDkXESx2o3CuOw8HXUrx1ugSHJcjSUZd_-CGy8q2v4Ag3Z0ieVXjkWVs00voJWE8WA8pbS48xDF8,1d
51,The New York Times,nytimes,New York Times readers are honoring Sidney Poitier by sharing tributes and memories.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F33dmmIu%3Ffbclid%3DIwAR1Jy2lTJO3mGONUlaLkGehblrSOL25w3nxFgSg5h2hc3O0plZDBtOxNlZk&h=AT1Vt_cd8YBKk1842kG1WTux5w9b28TabQI0AsymLItKJLeP1LhM_BSao1hsuSkjcW1mugnJ4mrefEpfQPMxJqMEzIOvMrNe33R109HE4wvrDsd93NZJwDfoYHbQ1impItAsoAtaQvm3ZYyDrB0r&__tn__=%2CmH-R&c[0]=AT3wY1nDCOktVmXqP1KLvS9Xhs1W29Tgtr3yFKq_i3DHSq6BrvDJ3i6TUaqCcfOI9QjaMedA2luoOkB1R659VZUru8x_8axe41fqtddiOK-iNvmRPwn_yEAwNzAp5BJ7CheMVSHjMn2N9zBQ5DeR6CtaqtSxnYsw4d7SaZ-MHHYRN-TD,1d
52,The New York Times,nytimes,"Grichka and Igor Bogdanoff, French twins and TV hosts whose noble lineage, questionable research in quantum physics and extreme adventures in plastic surgery captivated Parisian society and horrified the scientific community, died within days of each other at a hospital in Paris. Family statements sent by an agent for the brothers announced their death but did not specify the cause. A lawyer for the twins told multiple French news outlets that they had died of Covid-19. Both … See more",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3t7NXWr%3Ffbclid%3DIwAR2uBSe2gZU9I4kScwsybeNPEcn7OLIi74yzgoEMTazp9ygvjTiE5bhOHBk&h=AT3TghWEmuLRlN0KbvmoCb_JIyoC1hxfCh2r6OitaSm5SBZ74NR6HS08lF0gcimOad1N4ilm5ho94riQc-gqtat36aaaWxvNGpDN8HUAsPWeaqGUMO_pFTMs8BnhI3F0xGNt7WEqlrP4yW31a6b8&__tn__=%2CmH-R&c[0]=AT2zOlrsRJkXaCFjjgvM1aEUrVftTILvjGiUZ3OAis09kwxYcrRtIgHTNtYVdSaRl7Jpw97EVG5tTiUrstmu2o8tOlJHXtRTedS_vpHfsfO-GkAhOp9LVHpHdQoL98BtDnVJ6Hn89qE6eKzkgRVxKfEviNnn4oRn6E5sJL6xzp_i3j4g,1d
53,The New York Times,nytimes,"The James Webb Space Telescope is entering the final stretch of its deployment phase: Two panels on either side of its array of 18 gold-plated hexagonal mirrors, folded back during launch, must snap into place to complete its honeycomb-like reflector.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3n9uMb5%3Ffbclid%3DIwAR0H-vBw_ojRlHlhUTlmUxmpW-tG2cbP9vvggo9K2c8qxDftZW8485rPoF8&h=AT0PcKKdAVWAoeyMYx_bPmAu_M9QBr17vf-ryjq0Yx3aNyTIlcL3mVbatLS_UXUCFVcCMnqH_d_tiLnhpnaHFAK28BfG3W2w7H7M9WGD4vHRWfY8d5a-YJewZFsuIlH78dubLlIq7zS9kurd45lX&__tn__=%2CmH-R&c[0]=AT2AcqLeGmuu5v7MuylvQQCQghFkB_dPdHwnR0N5UD5VvF7GoQtfs1L8IQ97TzCQO54ZzMcZOC2FoUbTJP1xgMWsO-YNZymBbwZFSXZWi_O56OxImNMzZ5ZLTqQb5ZYEqzA84i-xdDS_i16IOeMBvyTCLNRyEF_lRJoTCs8briq4uxoo,1d
